showerId,pdgid,x,y,z,t,px,py,pz,e0,weight
21,2212,0.5357899069786072,137.06727600097656,6479.5400390625,0.0,-1.9082283973693848,-395.0337829589844,-311.72344970703125,503.2164942763249,2.038769583139502e-13
22,2212,32.26450729370117,9.636960983276367,6480.91259765625,0.0,-239.513671875,-73.7900161743164,-818.1380004882812,855.6643929397868,1.4275921825239436e-13
23,2212,-27.574464797973633,9.469913482666016,6480.93310546875,0.0,191.24530029296875,-65.0363540649414,-753.3914184570312,780.0020010480138,1.5190813383192792e-13
24,2212,238.32235717773438,-30.43338394165039,6476.53125,0.0,-577.357666015625,74.15251922607422,-255.2895965576172,635.6203652536113,1.742797852037307e-13
25,2212,160.0808563232422,66.49345397949219,6478.6796875,0.0,-704.4330444335938,-293.2271423339844,-473.8239440917969,898.1743712030768,1.3819059387117717e-13
26,2212,67.463134765625,140.67076110839844,6479.12158203125,0.0,-301.8777160644531,-631.3846435546875,-484.9928894042969,851.4662802164856,1.4323103728971574e-13
27,2212,12.600377082824707,107.19241333007812,6480.1005859375,0.0,-59.2459716796875,-486.7474670410156,-495.5198974609375,697.1177451555892,1.6380371633881188e-13
28,2212,74.74617004394531,-45.082523345947266,6480.4130859375,0.0,-394.2020263671875,239.74290466308594,-578.7658081054688,740.1633323532493,1.5734743353352093e-13
29,2212,-43.15666198730469,-7.76752233505249,6480.85400390625,0.0,270.4497375488281,49.11347579956055,-694.5494995117188,746.9633199276408,1.5638471352969353e-13
30,2212,-15.138946533203125,-65.40995788574219,6480.65283203125,0.0,62.82698059082031,276.22039794921875,-462.97076416015625,542.7585708217081,1.9377749557632397e-13
31,2212,104.43888092041016,-194.98643493652344,6477.224609375,0.0,-336.6799011230469,627.05126953125,-341.8138732910156,789.5463092277637,1.5067349847706624e-13
32,2212,83.19273376464844,-20.406648635864258,6480.43017578125,0.0,-576.8618774414062,141.00341796875,-756.0541381835938,961.3893328868543,1.3202798979840677e-13
33,2212,-231.50808715820312,-137.48606872558594,6475.41064453125,0.0,579.5858154296875,342.89007568359375,-261.2768249511719,722.3288037356407,1.5994421265882012e-13
34,2212,219.95591735839844,126.13037109375,6476.04833984375,0.0,-725.163330078125,-414.664306640625,-346.43707275390625,904.3378726283895,1.3755811841278145e-13
35,2212,180.26998901367188,-103.02192687988281,6477.67529296875,0.0,-746.2007446289062,426.6104736328125,-441.7487487792969,966.4129575631844,1.315673059865663e-13
36,2212,-6.782842636108398,133.27911376953125,6479.63232421875,0.0,18.50943946838379,-374.58050537109375,-305.99432373046875,484.0306607114519,2.092706859067544e-13
37,2212,159.091796875,82.32767486572266,6478.515625,0.0,-678.3441772460938,-352.2566833496094,-458.00506591796875,891.0691522966496,1.3892877647064581e-13
38,2212,-47.818687438964844,-142.92849731445312,6479.24267578125,0.0,214.2440185546875,645.9149780273438,-488.0668029785156,837.4460355725582,1.4483536897245163e-13
39,2212,53.5035285949707,132.17318725585938,6479.42529296875,0.0,-224.66656494140625,-555.2080078125,-454.5585021972656,751.9005447940025,1.5569485831308154e-13
40,2212,-174.52996826171875,5.312356948852539,6478.6455078125,0.0,454.8108215332031,-14.862103462219238,-280.4282531738281,534.5220020552508,1.9577782351620813e-13
41,2212,-338.6448669433594,71.7213363647461,6471.73828125,0.0,456.3030700683594,-96.21578216552734,-135.6331024169922,485.6606911855154,2.08798592792428e-13
42,2212,247.2145538330078,260.2312316894531,6471.04638671875,0.0,-221.0358428955078,-232.40023803710938,-89.3686294555664,332.9466419938772,2.6910199522733667e-13
43,2212,-163.1870574951172,-73.59033203125,6478.52001953125,0.0,636.1585083007812,286.0987854003906,-418.3329772949219,813.3588645754637,1.4769925388879284e-13
44,2212,85.80236053466797,13.084612846374512,6480.421875,0.0,-354.1502380371094,-52.764808654785156,-452.61431884765625,577.1189112826274,1.8595208721084504e-13
45,2212,316.20062255859375,-3.3332295417785645,6473.287109375,0.0,-321.4035339355469,3.4567599296569824,-104.01315307617188,337.83267578539034,2.6647901483861087e-13
46,2212,248.09576416015625,-294.17620849609375,6469.55126953125,0.0,-609.4144287109375,723.5214233398438,-242.1167755126953,976.4679866423971,1.3065715293533496e-13
47,2212,-74.81360626220703,-180.510009765625,6478.06591796875,0.0,305.7540283203125,738.5126342773438,-438.89288330078125,911.8735657060322,1.3679456488222715e-13
48,2212,-112.54380798339844,-50.694576263427734,6479.822265625,0.0,324.7017822265625,146.343017578125,-313.698486328125,474.6095937710638,2.1205229386953916e-13
49,2212,70.66959381103516,-35.50630187988281,6480.51416015625,0.0,-403.581298828125,205.29220581054688,-624.9515991210938,771.7429985263025,1.52997087964459e-13
50,2212,392.06365966796875,-292.3173828125,6462.5341796875,0.0,-768.619140625,574.0982666015625,-179.6206512451172,976.026526997987,1.3069678320568117e-13
51,2212,-33.220664978027344,3.1257777214050293,6480.91650390625,0.0,107.61253356933594,-9.643404960632324,-360.5249328613281,376.36641701287766,2.47815546211447e-13
52,2212,-11.998061180114746,-58.45265197753906,6480.7275390625,0.0,49.3529167175293,240.18820190429688,-452.7372741699219,514.8758317743781,2.0076427605436517e-13
53,2212,-14.659489631652832,6.072878360748291,6480.98095703125,0.0,85.517333984375,-34.01909637451172,-640.3479614257812,646.9281451846776,1.722288343268227e-13
54,2212,75.52362823486328,-75.30652618408203,6480.11669921875,0.0,-276.59588623046875,277.5775451660156,-399.6592102050781,559.7160549437158,1.8981500584583227e-13
55,2212,66.32445526123047,522.1333618164062,6459.58251953125,0.0,-72.55426788330078,-569.0625610351562,-96.52667236328125,581.7333741822803,1.84960339793168e-13
56,2212,11.022514343261719,-172.7449493408203,6478.68310546875,0.0,-36.88766098022461,583.8767700195312,-363.58111572265625,688.8134796961831,1.6512658910078444e-13
57,2212,364.8515319824219,-105.93524932861328,6469.8837890625,0.0,-823.3358764648438,238.97154235839844,-223.4290008544922,885.9513993183378,1.3946660561026642e-13
58,2212,-51.673683166503906,-213.8669891357422,6477.2490234375,0.0,128.24331665039062,532.1760864257812,-263.81781005859375,607.6656746378433,1.7962261005084994e-13
59,2212,292.7484436035156,103.08397674560547,6473.54443359375,0.0,-804.3221435546875,-283.27996826171875,-281.3689880371094,897.9700209137244,1.3821168788778283e-13
60,2212,136.0995635986328,-347.5392150878906,6470.24609375,0.0,-329.22589111328125,839.9125366210938,-239.90585327148438,933.4867835092971,1.3466198594507681e-13
61,2212,-62.56119918823242,36.886043548583984,6480.59619140625,0.0,342.02435302734375,-203.78634643554688,-602.9551391601562,722.540263858676,1.5991279565758673e-13
62,2212,90.4229736328125,-70.44388580322266,6479.9853515625,0.0,-375.9471435546875,291.0137634277344,-451.87774658203125,655.9106365255534,1.7064191189361473e-13
63,2212,-278.58843994140625,-258.6516418457031,6469.8203125,0.0,557.3637084960938,518.2955322265625,-197.6634063720703,786.3557620397681,1.5108343137146283e-13
64,2212,8.080663681030273,105.21806335449219,6480.1376953125,0.0,-17.914974212646484,-225.76318359375,-233.80667114257812,325.5080964249564,2.7322143413597483e-13
65,2212,2.498539447784424,-11.724092483520508,6480.9892578125,0.0,-17.55009651184082,92.50666046142578,-876.9981079101562,882.0380770665712,1.3988137999928612e-13
66,2212,-389.4396667480469,399.139404296875,6456.93603515625,0.0,585.6141967773438,-599.9743041992188,-129.1242218017578,848.2842788961844,1.4359125847746955e-13
67,2212,-0.6126059293746948,116.24365997314453,6479.95556640625,0.0,3.8597640991210938,-507.69677734375,-475.4407958984375,695.5680167378815,1.6404858181383547e-13
68,2212,203.87564086914062,-29.38404083251953,6477.72998046875,0.0,-840.1068115234375,122.19082641601562,-440.1653747558594,956.2717239165192,1.325014520824573e-13
69,2212,-23.50948143005371,7.817849636077881,6480.9541015625,0.0,176.1667022705078,-58.13883972167969,-834.1310424804688,854.5112215194148,1.4288843488507465e-13
70,2212,297.8643493652344,-550.727294921875,6450.68603515625,0.0,-374.0647277832031,692.8140258789062,-100.2066879272461,793.6983528592006,1.5014416155140944e-13
71,2212,-39.806182861328125,-243.8163299560547,6476.306640625,0.0,94.02970886230469,573.1703491210938,-248.03753662109375,631.5761670878554,1.7502819865432765e-13
72,2212,43.439125061035156,-145.65367126464844,6479.2216796875,0.0,-215.75723266601562,718.231201171875,-534.6279296875,920.9963436335858,1.3588420860714176e-13
73,2212,41.8979606628418,4.523756504058838,6480.86474609375,0.0,-196.93939208984375,-23.16282844543457,-520.2691650390625,556.7779134167887,1.9048708278640497e-13
74,2212,-136.3040313720703,-122.01126861572266,6478.4287109375,0.0,469.1634216308594,419.15142822265625,-370.2598876953125,729.996315342491,1.588147839072698e-13
75,2212,-62.363651275634766,-65.04666137695312,6480.37548828125,0.0,392.3440246582031,411.1607971191406,-690.9288330078125,894.633828476311,1.3855720536640265e-13
76,2212,-100.67579650878906,-69.47820281982422,6479.85498046875,0.0,416.3908996582031,287.5222473144531,-452.1208190917969,678.5747262278184,1.667948372868741e-13
77,2212,56.32651901245117,-26.852596282958984,6480.69970703125,0.0,-246.8338165283203,116.41087341308594,-479.81060791015625,551.9933368201538,1.915943168230161e-13
78,2212,-165.20835876464844,-200.52877807617188,6475.80419921875,0.0,578.4052124023438,702.6024169921875,-367.6034240722656,981.4963186314649,1.302078601740473e-13
79,2212,19.76284408569336,56.20088577270508,6480.72607421875,0.0,-58.52860641479492,-167.6396942138672,-327.0240478515625,372.1201321054773,2.497127950392157e-13
80,2212,191.56027221679688,167.6751708984375,6476.01171875,0.0,-632.9430541992188,-553.1834716796875,-347.2198181152344,909.5001183565636,1.3703391213335559e-13
81,2212,-310.4229736328125,-46.28290939331055,6473.3818359375,0.0,574.603759765625,86.21194458007812,-189.36444091796875,611.1144504994505,1.7894138490894116e-13
82,2212,-223.50897216796875,135.4185028076172,6475.71728515625,0.0,761.93798828125,-460.1894226074219,-356.2894287109375,958.7835833372393,1.3226853578882664e-13
83,2212,0.4181831479072571,13.793083190917969,6480.984375,0.0,-2.898883581161499,-90.8683853149414,-701.5957641601562,707.4617185849955,1.6219234444676012e-13
84,2212,166.33282470703125,-17.177490234375,6478.84521484375,0.0,-563.1744995117188,56.70033645629883,-365.2794189453125,673.653842087728,1.6761169410720192e-13
85,2212,51.831512451171875,175.26536560058594,6478.42138671875,0.0,-136.39234924316406,-464.6805725097656,-284.5931091308594,561.7153595593074,1.8936104719115037e-13
86,2212,-118.5894775390625,27.703125,6479.86181640625,0.0,675.421875,-158.2947998046875,-621.826904296875,931.6225908495117,1.3484266062819224e-13
87,2212,-2.8340351581573486,-39.18212890625,6480.8818359375,0.0,14.877323150634766,185.27536010742188,-522.1170654296875,554.2152323961981,1.910781417778036e-13
88,2212,70.76742553710938,-189.22923278808594,6477.84326171875,0.0,-214.87704467773438,576.8720092773438,-325.1799621582031,696.2007377231995,1.639484982891116e-13
89,2212,223.14027404785156,48.234230041503906,6476.97119140625,0.0,-302.9642028808594,-65.46005249023438,-143.7561798095703,341.66967370941813,2.64463312586693e-13
90,2212,153.4796905517578,57.93817138671875,6478.916015625,0.0,-364.40374755859375,-138.50469970703125,-256.00115966796875,466.37992755587914,2.1455888366917342e-13
91,2212,-62.09718322753906,12.94863510131836,6480.693359375,0.0,348.5730895996094,-71.44479370117188,-619.1232299804688,714.087621543371,1.6118073152590211e-13
92,2212,9.97917652130127,-138.9422607421875,6479.5009765625,0.0,-52.780277252197266,712.751953125,-556.3233032226562,905.7023363439495,1.3741907637267586e-13
93,2212,42.27867126464844,-34.459503173828125,6480.76904296875,0.0,-163.12733459472656,130.75746154785156,-419.2622985839844,468.4964418822664,2.1390719826937016e-13
94,2212,-2.135530710220337,-47.79263687133789,6480.82421875,0.0,7.388902187347412,142.33787536621094,-327.82781982421875,357.4713220525552,2.5654611832643514e-13
95,2212,190.49026489257812,-68.90129852294922,6477.82275390625,0.0,-673.5379028320312,243.9015350341797,-377.1197814941406,809.5434484557258,1.4816594840647966e-13
96,2212,116.09972381591797,-368.4807434082031,6469.4931640625,0.0,-285.4075927734375,903.352294921875,-241.71665954589844,977.7166288119346,1.30545223204029e-13
97,2212,-94.1458740234375,105.06784057617188,6479.46728515625,0.0,528.4564208984375,-587.6627197265625,-608.2719116210938,997.3005461807321,1.2882044242814241e-13
98,2212,151.8596954345703,104.86933135986328,6478.37158203125,0.0,-530.1987915039062,-365.3128662109375,-374.57818603515625,744.8980240172752,1.5667555597665947e-13
99,2212,-113.64422607421875,48.7321891784668,6479.82666015625,0.0,513.6185302734375,-219.11187744140625,-492.7687683105469,744.7382550255071,1.566981114607716e-13
100,2212,118.15807342529297,-39.23088836669922,6479.8115234375,0.0,-399.1353759765625,133.3398895263672,-368.9345703125,559.6438971940324,1.8983144060473408e-13
101,2212,-35.04412841796875,5.923120021820068,6480.90234375,0.0,199.2357940673828,-32.95900344848633,-623.8866577148438,655.7558686131421,1.7066894624778396e-13
102,2212,-490.7579650878906,-2.492121458053589,6462.39013671875,0.0,508.0988464355469,2.5641393661499023,-94.61474609375,516.8393974323236,2.0025164911881849e-13
103,2212,99.66117095947266,-88.28324890136719,6479.64013671875,0.0,-499.3045654296875,440.83648681640625,-545.0756225585938,860.6679333373581,1.4220191295695618e-13
104,2212,-212.83876037597656,-124.6400375366211,6476.30908203125,0.0,730.08349609375,427.99212646484375,-361.4801025390625,920.2537889712938,1.3595774291312977e-13
105,2212,137.7662811279297,-329.26116943359375,6471.169921875,0.0,-194.83078002929688,464.8869323730469,-141.50527954101562,523.5481227891349,1.985245279340457e-13
106,2212,-2.018765449523926,-13.931220054626465,6480.98388671875,0.0,16.547618865966797,107.90584564208984,-825.369873046875,832.558059565387,1.4540530971086393e-13
107,2212,-29.275436401367188,-73.50335693359375,6480.5166015625,0.0,175.39395141601562,437.0804138183594,-651.5960693359375,803.9774648029606,1.4885340910049056e-13
108,2212,305.08599853515625,114.71729278564453,6472.78271484375,0.0,-376.3844299316406,-141.82102966308594,-125.4773178100586,421.3347847430478,2.2971319009537405e-13
109,2212,-84.00496673583984,18.08377456665039,6480.43505859375,0.0,587.9456176757812,-127.075927734375,-769.3211669921875,976.5671501417244,1.3064825505223496e-13
110,2212,4.252585411071777,3.3575737476348877,6480.998046875,0.0,-14.768636703491211,-12.363180160522461,-411.4613952636719,411.9119331193124,2.3323137417066747e-13
111,2212,11.47842788696289,-34.36122512817383,6480.90087890625,0.0,-76.18998718261719,226.85623168945312,-733.3829345703125,771.4396883244921,1.530374507427368e-13
112,2212,-703.10595703125,155.17861938476562,6440.90234375,0.0,847.4280395507812,-186.977294921875,-84.27452850341797,871.8927612887124,1.4097116921077416e-13
113,2212,-24.28322982788086,32.70973205566406,6480.87060546875,0.0,189.2293243408203,-254.5375518798828,-851.0537109375,908.234287729756,1.3716199097858248e-13
114,2212,-48.73373031616211,40.6796760559082,6480.6884765625,0.0,232.67942810058594,-191.93185424804688,-520.4597778320312,601.5446228479451,1.808477555014978e-13
115,2212,87.67201232910156,45.1513671875,6480.251953125,0.0,-396.52838134765625,-204.73733520507812,-495.2255554199219,666.6336958045542,1.687944647371341e-13
116,2212,6.700123310089111,-49.800071716308594,6480.8056640625,0.0,-38.262638092041016,300.3988037109375,-662.4086303710938,728.346527646582,1.5905611795768064e-13
117,2212,146.8485565185547,57.48637008666992,6479.0771484375,0.0,-595.4638061523438,-234.58413696289062,-438.15643310546875,775.6209909638646,1.5248335607797682e-13
118,2212,-30.36153793334961,-20.20615005493164,6480.89599609375,0.0,201.90687561035156,132.33193969726562,-721.7398071289062,761.0430197283499,1.5443723073980565e-13
119,2212,-95.9426498413086,-15.654097557067871,6480.2734375,0.0,463.1476135253906,76.20875549316406,-528.6065063476562,706.9217247200402,1.6227548715436342e-13
120,2212,-150.91712951660156,-93.69207763671875,6478.55859375,0.0,314.85302734375,196.48231506347656,-224.40997314453125,433.70216163509804,2.2529067788595819e-13
121,2212,73.53329467773438,-10.609206199645996,6480.57763671875,0.0,-411.738525390625,60.713035583496094,-616.4086303710938,743.756872624769,1.5683683655480803e-13
122,2212,-39.6110725402832,-42.227970123291016,6480.7431640625,0.0,215.9894561767578,228.78738403320312,-598.5130615234375,676.1752709811607,1.6719189912252033e-13
123,2212,-7.212073802947998,-136.40505981445312,6479.56103515625,0.0,38.152042388916016,757.8527221679688,-603.1702880859375,969.3351965473651,1.3130116526349824e-13
124,2212,207.30467224121094,-201.13455200195312,6474.564453125,0.0,-329.65826416015625,319.7575988769531,-164.72250366210938,487.90674967800504,2.081524129549238e-13
125,2212,155.9330596923828,-107.00269317626953,6478.23828125,0.0,-493.69049072265625,340.52288818359375,-339.954345703125,689.3874782510292,1.6503429341389278e-13
126,2212,169.31202697753906,27.432905197143555,6478.734375,0.0,-796.812255859375,-128.95687866210938,-507.5055236816406,953.4681453563912,1.3276263032772892e-13
127,2212,-86.38008880615234,81.63915252685547,6479.9091796875,0.0,379.69085693359375,-361.58477783203125,-480.2843933105469,711.0427531847057,1.6164364909308574e-13
128,2212,172.2601776123047,-63.78635787963867,6478.38525390625,0.0,-502.688232421875,185.75575256347656,-312.6357116699219,620.4367387874537,1.771317667881057e-13
129,2212,142.72445678710938,0.5051410794258118,6479.42529296875,0.0,-594.7354736328125,-0.4313252568244934,-451.39337158203125,746.6367560915527,1.5643061181305904e-13
130,2212,165.00381469726562,-180.5873260498047,6476.36962890625,0.0,-313.5215759277344,342.66986083984375,-199.80349731445312,505.6083955387753,2.0322860504014416e-13
131,2212,-87.99016571044922,-167.29127502441406,6478.24755859375,0.0,402.2079772949219,764.4142456054688,-490.4865417480469,993.3163864148264,1.291667197969457e-13
132,2212,-23.933364868164062,-61.4830207824707,6480.66552734375,0.0,159.4597625732422,404.4308776855469,-724.26708984375,844.721592085908,1.4399726790419165e-13
133,2212,42.70220947265625,42.49943161010742,6480.720703125,0.0,-289.5595703125,-286.8696594238281,-743.3497314453125,847.7663413331063,1.4365010607669285e-13
134,2212,-123.05220794677734,45.697147369384766,6479.671875,0.0,651.3189697265625,-242.1939697265625,-575.6045532226562,902.3275020679773,1.3776362066102294e-13
135,2212,-580.048583984375,-266.1401062011719,6449.486328125,0.0,704.4902954101562,323.3775939941406,-95.30879211425781,781.0015431987362,1.5177765177784978e-13
136,2212,-123.29389190673828,-150.1305694580078,6478.0810546875,0.0,309.4812927246094,377.95025634765625,-268.9411315917969,557.632853301911,1.9029091058113882e-13
137,2212,26.559688568115234,41.70340347290039,6480.81298828125,0.0,-203.23793029785156,-320.3082275390625,-845.8560791015625,927.0250932386022,1.3529083958330605e-13
138,2212,1.3912475109100342,176.33546447753906,6478.5986328125,0.0,-6.394570350646973,-685.1285400390625,-417.8929748535156,802.5437965232475,1.4903177445499649e-13
139,2212,88.91815185546875,12.031600952148438,6480.3828125,0.0,-587.268798828125,-79.06033325195312,-724.7322387695312,936.1474223020836,1.3440516403639935e-13
140,2212,102.56417083740234,108.101318359375,6479.2880859375,0.0,-471.1808166503906,-498.96624755859375,-498.8941650390625,848.4539269118013,1.435719962922431e-13
141,2212,-153.7095184326172,66.3178939819336,6478.8291015625,0.0,572.2109985351562,-246.76914978027344,-400.6238098144531,740.8237827703203,1.5725328098806146e-13
142,2212,66.41515350341797,51.625946044921875,6480.45556640625,0.0,-373.4290466308594,-288.76776123046875,-615.0859985351562,775.3495072466867,1.5251918051975216e-13
143,2212,-101.87178039550781,77.03369903564453,6479.740234375,0.0,554.0386962890625,-417.87091064453125,-590.5355834960938,911.2119678338546,1.368611780071806e-13
144,2212,-221.3462677001953,118.57708740234375,6476.12841796875,0.0,795.8937377929688,-427.1470947265625,-377.9691162109375,979.1639981130245,1.304157782464123e-13
145,2212,31.06307029724121,32.587284088134766,6480.8447265625,0.0,-198.52691650390625,-209.3549041748047,-706.3024291992188,762.9584090704474,1.5417695029004642e-13
146,2212,-82.84573364257812,-79.60873413085938,6479.98046875,0.0,443.17364501953125,427.4080505371094,-583.6912841796875,848.3961554198384,1.4357855506278954e-13
147,2212,-211.34042358398438,15.690532684326172,6477.51806640625,0.0,524.6439819335938,-38.9411735534668,-263.8115234375,588.5271809145886,1.83523932495449e-13
148,2212,-36.153038024902344,-7.190290451049805,6480.89501953125,0.0,217.69139099121094,44.926490783691406,-661.9230346679688,698.2478321555164,1.6362573009233121e-13
149,2212,-222.83335876464844,-37.38396453857422,6477.07080078125,0.0,448.3089599609375,75.8557357788086,-213.73614501953125,502.412336551972,2.0409609497597964e-13
150,2212,-133.422119140625,-134.79405212402344,6478.21630859375,0.0,416.42767333984375,421.369140625,-334.4123229980469,680.2907919171306,1.665123010006773e-13
151,2212,13.75997257232666,203.77565002441406,6477.78955078125,0.0,-33.35050964355469,-489.5466003417969,-256.9084777832031,553.86830235768,1.911585097219286e-13
152,2212,17.913585662841797,-95.63024139404297,6480.2666015625,0.0,-87.98585510253906,471.7090148925781,-537.7571411132812,720.7174538245768,1.601841202500327e-13
153,2212,-161.0955047607422,-36.2634162902832,6478.89501953125,0.0,782.3770141601562,175.6353302001953,-523.783447265625,957.763363848375,1.3236301406351287e-13
154,2212,-172.6063995361328,-306.6463317871094,6471.4248046875,0.0,141.91111755371094,251.8647918701172,-82.43818664550781,300.61718727730823,2.8823484672803897e-13
155,2212,133.0386962890625,68.89181518554688,6479.263671875,0.0,-529.3404541015625,-272.0586242675781,-429.5149841308594,733.9620787068961,1.5823838111090309e-13
156,2212,-50.327816009521484,90.50345611572266,6480.1728515625,0.0,116.6811294555664,-208.2609100341797,-251.7030487060547,346.90274912028855,2.61774524116705e-13
157,2212,98.50849151611328,-12.137872695922852,6480.244140625,0.0,-265.30462646484375,33.592063903808594,-295.1379699707031,398.27301301920454,2.38569342620898e-13
158,2212,-47.223751068115234,-75.27381134033203,6480.3857421875,0.0,272.38250732421875,433.27081298828125,-627.3486328125,809.6185118779506,1.481567313088957e-13
159,2212,-22.248214721679688,152.92559814453125,6479.1669921875,0.0,112.5307388305664,-763.9869384765625,-541.9671630859375,943.4339485136006,1.3370803170256846e-13
160,2212,60.6142692565918,-9.059556007385254,6480.7119140625,0.0,-379.79693603515625,57.42625045776367,-689.6951293945312,789.4446518748921,1.5068651700861542e-13
161,2212,384.4033203125,-34.358829498291016,6469.509765625,0.0,-552.5982055664062,50.00541687011719,-141.6930389404297,572.6624099726998,1.869225664238448e-13
162,2212,-77.41329193115234,-107.60113525390625,6479.6474609375,0.0,434.2426452636719,601.8533935546875,-608.9768676757812,960.0244828456672,1.3215384771583603e-13
163,2212,-294.4776306152344,85.38800811767578,6473.74853515625,0.0,414.8045959472656,-120.90066528320312,-144.84547424316406,455.69730643665486,2.17925235501063e-13
164,2212,37.47957992553711,104.96231842041016,6480.037109375,0.0,-86.74395751953125,-242.31507873535156,-251.18624877929688,359.63265024811733,2.555086435256407e-13
165,2212,0.872931957244873,87.6489486694336,6480.4052734375,0.0,-6.4907612800598145,-562.478759765625,-700.8159790039062,898.6476070166069,1.381417750178143e-13
166,2212,129.61746215820312,-133.80506896972656,6478.31982421875,0.0,-321.5329284667969,333.4736022949219,-266.76605224609375,534.5579427404963,1.9576898300181682e-13
167,2212,142.1045379638672,152.2063751220703,6477.650390625,0.0,-252.36624145507812,-269.78326416015625,-189.11038208007812,415.0114047318996,2.3205937781043293e-13
168,2212,-51.45229721069336,443.2820129394531,6465.5888671875,0.0,34.89777374267578,-300.62115478515625,-64.08757019042969,309.3511758010128,2.82736653519101e-13
169,2212,-117.14669799804688,86.8333969116211,6479.3671875,0.0,201.16123962402344,-149.6014862060547,-186.73976135253906,312.599084247119,2.8075784192533754e-13
170,2212,-3.740802764892578,49.280723571777344,6480.81005859375,0.0,29.591657638549805,-386.04949951171875,-856.3984375,939.8553963389725,1.3404927671234927e-13
171,2212,31.741775512695312,123.36634063720703,6479.75048828125,0.0,-186.4315948486328,-724.911865234375,-639.6411743164062,984.5784802626232,1.2993436101887417e-13
172,2212,186.58009338378906,115.55752563476562,6477.2802734375,0.0,-657.2840576171875,-405.6211853027344,-373.887451171875,858.1041338368617,1.4248679531307573e-13
173,2212,9.192843437194824,54.603485107421875,6480.76513671875,0.0,-61.991268157958984,-376.9694519042969,-759.9075927734375,850.534205397748,1.4333632007582314e-13
174,2212,72.89324188232422,50.894134521484375,6480.3876953125,0.0,-515.6568603515625,-360.9283447265625,-772.7928466796875,996.6845295949878,1.2887383122762228e-13
175,2212,4.559927940368652,-37.233177185058594,6480.89306640625,0.0,-27.16231918334961,235.73826599121094,-700.966064453125,740.0430697944976,1.5736459306605015e-13
